date,sales_rep_id,customer_id,deal_value,pipeline_stage
2022-03-02,REP-775,CUST-20754,26533.96,Qualification
2022-10-03,REP-494,CUST-97800,68107.9,Closed Lost
2023-01-02,REP-385,CUST-86149,61839.53,Closed Won
2022-07-01,REP-173,CUST-51369,84197.26,Prospecting
2022-01-19,REP-993,CUST-46283,42784.7,Negotiation
2022-11-05,REP-158,CUST-99484,46120.65,Closed Won
2022-02-12,REP-420,CUST-93629,53060.26,Closed Lost
2022-12-31,REP-550,CUST-65642,67367.71,Negotiation
2022-09-27,REP-384,CUST-60414,79814.79,Qualification
2023-01-25,REP-681,CUST-24825,76165.17,Proposal
2022-07-14,REP-943,CUST-17097,71797.63,Proposal
2022-01-05,REP-588,CUST-51421,93910.28,Closed Won
2022-11-23,REP-866,CUST-31843,94294.37,Proposal
2022-02-23,REP-794,CUST-67508,10906.13,Proposal
2022-02-27,REP-997,CUST-26770,12038.52,Negotiation
2023-02-09,REP-818,CUST-91366,46728.82,Closed Lost
2022-10-13,REP-851,CUST-48455,66327.27,Negotiation
2023-04-24,REP-264,CUST-58000,31605.46,Closed Lost
2023-02-28,REP-478,CUST-58456,63377.91,Proposal
2023-03-12,REP-427,CUST-80914,58843.74,Closed Won
2023-03-14,REP-646,CUST-16632,33024.83,Closed Won
2022-06-27,REP-692,CUST-96017,79218.46,Prospecting
2022-01-29,REP-285,CUST-68253,99156.19,Qualification
2022-10-07,REP-220,CUST-87341,80129.06,Qualification
2022-08-01,REP-714,CUST-49940,14830.64,Proposal
2022-09-04,REP-737,CUST-58558,59394.87,Prospecting
2022-01-08,REP-125,CUST-77623,17374.77,Proposal
2022-10-24,REP-451,CUST-81700,31909.22,Negotiation
2023-03-20,REP-230,CUST-66623,50648.4,Proposal
2022-07-27,REP-420,CUST-56135,21563.31,Prospecting
2023-01-16,REP-353,CUST-51113,43047.49,Proposal
2022-02-03,REP-217,CUST-57252,95055.88,Closed Won
2022-09-28,REP-576,CUST-16107,6929.84,Negotiation
2022-01-01,REP-236,CUST-93159,3335.4,Closed Won
2022-07-20,REP-343,CUST-75916,5580.14,Negotiation
2022-09-24,REP-532,CUST-60737,5697.94,Negotiation
2022-10-29,REP-951,CUST-58050,95306.82,Prospecting
2023-02-21,REP-588,CUST-78108,36732.75,Prospecting
2022-03-28,REP-864,CUST-29495,73321.9,Closed Lost
2022-05-20,REP-435,CUST-49534,22223.56,Qualification
2022-09-22,REP-968,CUST-26996,89407.45,Negotiation
2022-02-10,REP-352,CUST-73100,76283.34,Proposal
2022-06-26,REP-415,CUST-61097,70612.95,Proposal
2022-05-16,REP-189,CUST-50951,88006.71,Qualification
2022-04-20,REP-382,CUST-35124,3481.3,Closed Lost
2022-03-12,REP-507,CUST-21486,68826.72,Closed Won
2022-07-22,REP-689,CUST-46475,76704.57,Closed Won
2022-12-17,REP-907,CUST-15565,82504.04,Qualification
2022-03-31,REP-641,CUST-93516,36728.53,Closed Lost
2022-03-05,REP-646,CUST-88703,47297.64,Qualification
2022-03-28,REP-140,CUST-18088,33131.34,Closed Won
2022-09-22,REP-768,CUST-31675,85917.45,Proposal
2022-07-27,REP-871,CUST-75536,34825.26,Prospecting
2023-04-17,REP-712,CUST-25084,19120.26,Proposal
2022-12-27,REP-271,CUST-67664,25523.67,Negotiation
2022-02-04,REP-458,CUST-44878,98187.05,Qualification
2022-12-26,REP-165,CUST-69982,44157.78,Closed Won
2022-01-24,REP-893,CUST-25736,75827.66,Closed Won
2022-09-27,REP-594,CUST-34263,99631.99,Prospecting
2022-11-28,REP-505,CUST-47359,54014.74,Qualification
2023-04-15,REP-949,CUST-97213,95747.07,Closed Won
2022-01-14,REP-849,CUST-62060,37398.37,Qualification
2022-09-03,REP-821,CUST-79968,7341.51,Closed Won
2022-01-18,REP-866,CUST-53128,59556.51,Prospecting
2023-01-29,REP-210,CUST-27190,75444.52,Prospecting
2022-02-01,REP-676,CUST-12343,98756.47,Prospecting
2022-01-19,REP-709,CUST-26015,9278.94,Closed Won
2022-04-15,REP-439,CUST-26995,58254.17,Prospecting
2022-09-19,REP-257,CUST-41370,96196.21,Negotiation
2023-01-25,REP-567,CUST-26468,33764.76,Qualification
2022-07-21,REP-887,CUST-91493,96507.99,Qualification
2023-04-10,REP-117,CUST-84866,28615.68,Prospecting
2023-03-08,REP-991,CUST-84679,61701.71,Qualification
2022-06-21,REP-687,CUST-26137,69778.5,Closed Lost
2022-09-27,REP-487,CUST-62199,72971.11,Qualification
2022-03-19,REP-662,CUST-19141,33321.04,Prospecting
2022-12-10,REP-938,CUST-26531,27113.85,Qualification
2022-11-01,REP-593,CUST-57846,60024.24,Negotiation
2022-07-20,REP-182,CUST-59587,80827.31,Proposal
2022-01-30,REP-126,CUST-39352,32189.6,Proposal
2022-01-29,REP-141,CUST-21498,36311.73,Prospecting
2022-10-04,REP-255,CUST-55238,54633.94,Qualification
2022-06-08,REP-602,CUST-17773,78133.41,Negotiation
2022-01-09,REP-571,CUST-76317,44262.84,Prospecting
2022-09-04,REP-861,CUST-24851,60153.42,Closed Lost
2022-12-25,REP-421,CUST-80858,9549.37,Proposal
2022-06-03,REP-383,CUST-39113,88820.76,Proposal
2022-01-19,REP-176,CUST-31055,63160.32,Closed Lost
2022-11-30,REP-869,CUST-83656,8181.19,Qualification
2022-11-29,REP-166,CUST-97564,7342.35,Qualification
2022-06-19,REP-124,CUST-46167,50651.35,Negotiation
2022-04-23,REP-214,CUST-15312,18846.33,Qualification
2023-02-02,REP-520,CUST-97454,1513.56,Prospecting
2022-12-16,REP-121,CUST-94008,69607.6,Prospecting
2022-04-02,REP-901,CUST-67204,52928.93,Closed Won
2022-06-29,REP-264,CUST-99088,76056.52,Closed Won
2022-05-24,REP-903,CUST-86119,87017.69,Qualification
2022-09-11,REP-732,CUST-55062,38516.68,Closed Won
2022-01-13,REP-787,CUST-44967,39555.61,Qualification
2022-08-02,REP-797,CUST-27264,4689.98,Qualification
2022-11-22,REP-560,CUST-72251,19130.03,Negotiation
2022-04-03,REP-421,CUST-38963,79716.54,Qualification
2022-03-04,REP-729,CUST-85383,99906.58,Qualification
2023-03-26,REP-185,CUST-41010,16304.84,Closed Won
2022-09-07,REP-578,CUST-88596,38975.54,Negotiation
2023-02-20,REP-864,CUST-89330,6025.5,Closed Lost
2022-08-11,REP-458,CUST-85338,80791.92,Negotiation
2022-07-31,REP-401,CUST-76533,72271.07,Qualification
2022-03-13,REP-197,CUST-91483,55146.08,Proposal
2022-12-06,REP-859,CUST-22626,23076.12,Prospecting
2022-10-13,REP-678,CUST-30607,41372.0,Negotiation
2023-04-15,REP-768,CUST-10368,8671.54,Proposal
2022-06-16,REP-282,CUST-95563,58560.35,Qualification
2022-04-26,REP-594,CUST-35212,62240.93,Closed Won
2023-01-25,REP-564,CUST-88930,29294.26,Prospecting
2022-08-07,REP-894,CUST-55502,77474.67,Closed Lost
2022-03-13,REP-767,CUST-97074,35298.0,Proposal
2022-08-20,REP-498,CUST-32688,68992.17,Proposal
2022-06-30,REP-170,CUST-15061,62393.86,Negotiation
2022-04-26,REP-767,CUST-34468,38563.19,Qualification
2022-06-07,REP-731,CUST-58184,71531.48,Closed Won
2022-03-08,REP-468,CUST-90518,43823.59,Proposal
2022-11-05,REP-215,CUST-74026,45767.03,Qualification
2022-06-23,REP-767,CUST-61226,34838.6,Closed Won
2023-03-18,REP-922,CUST-41609,67372.56,Proposal
2022-04-30,REP-684,CUST-81258,15559.92,Prospecting
2023-02-16,REP-764,CUST-19061,96628.57,Closed Lost
2022-11-07,REP-705,CUST-69715,53589.35,Closed Lost
2022-01-19,REP-934,CUST-88427,19164.95,Qualification
2022-12-05,REP-142,CUST-49749,72009.65,Negotiation
2022-07-14,REP-356,CUST-17314,1603.34,Negotiation
2022-01-30,REP-710,CUST-23771,7160.26,Qualification
2023-01-21,REP-410,CUST-30572,40283.67,Proposal
2022-07-04,REP-689,CUST-88200,42734.82,Closed Lost
2022-10-27,REP-271,CUST-93844,32180.15,Prospecting
2022-03-19,REP-275,CUST-20846,1978.44,Prospecting
2022-05-28,REP-902,CUST-65701,88337.08,Negotiation
2022-03-11,REP-285,CUST-59550,67997.11,Negotiation
2023-01-04,REP-494,CUST-55189,53592.47,Closed Lost
2022-12-03,REP-859,CUST-55543,83088.35,Prospecting
2022-10-02,REP-233,CUST-20066,60103.1,Prospecting
2022-07-12,REP-334,CUST-24097,21934.36,Closed Lost
2022-01-11,REP-504,CUST-28580,39187.97,Proposal
2023-01-25,REP-175,CUST-36930,83780.33,Negotiation
2022-07-13,REP-207,CUST-86345,35641.53,Closed Lost
2023-03-05,REP-921,CUST-65494,12381.25,Qualification
2022-07-15,REP-902,CUST-76712,92714.4,Prospecting
2022-04-12,REP-615,CUST-88312,54750.82,Prospecting
2022-06-07,REP-208,CUST-27455,8450.68,Qualification
2022-05-06,REP-465,CUST-37426,80294.28,Qualification
2022-08-10,REP-749,CUST-81217,81125.23,Prospecting
2022-11-13,REP-824,CUST-15447,55000.8,Negotiation
2022-12-09,REP-373,CUST-26526,82514.26,Negotiation
2022-02-11,REP-585,CUST-85642,13206.77,Closed Lost
2022-07-25,REP-554,CUST-87366,1365.5,Negotiation
2023-04-11,REP-236,CUST-19425,67607.64,Prospecting
2022-07-13,REP-966,CUST-99336,71163.35,Negotiation
2022-03-11,REP-586,CUST-95062,56306.15,Qualification
2022-08-23,REP-674,CUST-20669,84049.72,Qualification
2022-07-21,REP-823,CUST-18850,21164.25,Closed Won
2023-01-20,REP-898,CUST-13204,70346.97,Proposal
2023-01-26,REP-948,CUST-34011,22347.61,Negotiation
2023-03-25,REP-989,CUST-40230,36541.56,Closed Won
2023-01-19,REP-714,CUST-89218,97377.72,Qualification
2022-10-17,REP-382,CUST-45855,16811.88,Qualification
2022-08-17,REP-233,CUST-80817,59425.38,Qualification
2023-03-29,REP-163,CUST-94558,2538.6,Proposal
2023-04-01,REP-948,CUST-67477,51070.94,Closed Won
2022-09-22,REP-280,CUST-64280,2968.21,Prospecting
2023-04-03,REP-990,CUST-57299,29984.12,Qualification
2023-04-10,REP-900,CUST-11557,83327.5,Negotiation
2022-11-04,REP-681,CUST-72827,49873.61,Negotiation
2023-02-21,REP-380,CUST-10440,8418.36,Closed Won
2022-12-06,REP-592,CUST-70402,68625.88,Closed Lost
2022-12-07,REP-426,CUST-77530,10433.44,Closed Lost
2022-02-18,REP-542,CUST-75598,78350.89,Prospecting
2023-03-21,REP-694,CUST-30485,41855.76,Qualification
2022-12-11,REP-125,CUST-61740,48121.8,Prospecting
2022-04-17,REP-531,CUST-97637,65834.03,Negotiation
2022-11-25,REP-834,CUST-85953,40760.15,Closed Lost
2022-04-16,REP-780,CUST-47517,63645.84,Qualification
2022-05-24,REP-336,CUST-22632,36742.78,Closed Won
2022-03-09,REP-326,CUST-20368,82516.44,Closed Won
2022-08-20,REP-576,CUST-14751,93627.19,Closed Lost
2023-01-08,REP-622,CUST-27244,21025.42,Qualification
2023-02-22,REP-546,CUST-51830,6377.0,Closed Won
2023-03-24,REP-682,CUST-23668,41073.06,Proposal
2022-01-28,REP-192,CUST-62218,33017.8,Qualification
2022-09-08,REP-879,CUST-28622,52599.98,Negotiation
2022-01-13,REP-906,CUST-37245,70053.76,Prospecting
2022-06-07,REP-422,CUST-79899,60006.26,Prospecting
2023-02-01,REP-970,CUST-64694,87961.31,Proposal
2022-09-12,REP-130,CUST-27675,9792.49,Prospecting
2023-02-02,REP-339,CUST-58067,45303.68,Closed Lost
2022-01-18,REP-437,CUST-43137,82545.6,Negotiation
2022-12-30,REP-740,CUST-19819,12349.91,Closed Lost
2022-12-17,REP-807,CUST-94152,88894.1,Proposal
2022-01-05,REP-890,CUST-61759,61888.25,Qualification
2023-01-30,REP-342,CUST-50411,96596.63,Closed Won
2022-11-10,REP-778,CUST-34612,74360.13,Closed Won
2022-10-05,REP-627,CUST-95799,58441.28,Proposal
2022-07-20,REP-221,CUST-27565,23698.66,Proposal
2022-02-23,REP-596,CUST-95840,59088.95,Closed Won
2022-06-22,REP-135,CUST-34976,28413.61,Qualification
2022-07-22,REP-287,CUST-93921,99445.56,Closed Won
2022-05-29,REP-503,CUST-74160,27700.05,Closed Won
2022-06-03,REP-216,CUST-42622,29393.5,Closed Won
2022-10-06,REP-555,CUST-26405,66966.13,Qualification
2022-11-27,REP-701,CUST-97073,77475.98,Closed Lost
2022-05-06,REP-520,CUST-87592,1865.01,Closed Won
2022-12-17,REP-168,CUST-75494,59518.3,Closed Won
2022-03-21,REP-331,CUST-59035,7699.39,Negotiation
2022-08-05,REP-500,CUST-95873,53140.96,Negotiation
2022-07-20,REP-685,CUST-32134,83135.65,Proposal
2022-08-19,REP-859,CUST-80263,75682.12,Prospecting
2022-04-24,REP-767,CUST-13582,41463.83,Closed Lost
2023-03-18,REP-836,CUST-75268,64498.3,Closed Won
2022-02-04,REP-854,CUST-36372,33430.09,Closed Won
2022-03-25,REP-450,CUST-74702,41289.32,Proposal
2023-01-28,REP-215,CUST-75742,29022.0,Qualification
2022-09-23,REP-508,CUST-82763,53407.99,Closed Won
2022-12-13,REP-686,CUST-72437,12654.51,Closed Lost
2022-03-04,REP-865,CUST-62965,21857.16,Closed Won
2022-06-10,REP-760,CUST-72746,29038.45,Closed Won
2023-01-29,REP-844,CUST-62788,11760.21,Closed Lost
2022-01-12,REP-333,CUST-32603,47943.71,Closed Won
2022-07-02,REP-420,CUST-81078,8290.38,Closed Lost
2022-04-10,REP-813,CUST-95520,34893.21,Closed Won
2022-11-21,REP-746,CUST-58832,25622.67,Closed Won
2022-05-22,REP-293,CUST-66733,87718.93,Closed Lost
2022-08-05,REP-651,CUST-80003,11064.91,Closed Lost
2022-02-25,REP-496,CUST-37560,47166.23,Closed Won
2022-06-26,REP-414,CUST-20272,68910.67,Closed Won
2023-03-22,REP-511,CUST-83253,68770.97,Proposal
2022-09-23,REP-608,CUST-32990,85918.11,Prospecting
2023-02-23,REP-559,CUST-33390,5504.97,Proposal
2022-11-06,REP-637,CUST-59449,87420.0,Proposal
2022-01-04,REP-306,CUST-78682,45225.95,Proposal
2023-01-07,REP-416,CUST-65207,75957.07,Prospecting
2023-04-27,REP-361,CUST-84225,44162.5,Closed Won
2022-11-12,REP-782,CUST-44795,42506.85,Qualification
2023-01-30,REP-893,CUST-68212,13458.35,Closed Won
2023-01-21,REP-591,CUST-82954,92059.37,Proposal
2022-03-01,REP-124,CUST-16265,92406.02,Closed Lost
2022-07-15,REP-764,CUST-41624,37218.29,Closed Won
2022-12-03,REP-208,CUST-71649,63029.61,Prospecting
2022-05-05,REP-486,CUST-57926,95618.87,Proposal
2023-03-03,REP-390,CUST-28074,93974.6,Qualification
2022-09-30,REP-657,CUST-31666,59306.37,Prospecting
2022-04-01,REP-509,CUST-94472,76287.41,Closed Won
2022-03-08,REP-516,CUST-39504,62408.29,Qualification
2022-08-23,REP-645,CUST-15686,51186.69,Closed Won
2023-02-10,REP-532,CUST-78376,29928.25,Closed Won
2022-11-25,REP-664,CUST-21038,72442.71,Qualification
2022-01-26,REP-392,CUST-86674,60458.69,Closed Lost
2023-03-27,REP-552,CUST-43650,46372.53,Proposal
2023-02-10,REP-735,CUST-16896,99195.1,Closed Lost
2022-05-11,REP-514,CUST-46738,34405.05,Prospecting
2022-07-28,REP-373,CUST-43423,25436.08,Negotiation
2022-03-16,REP-884,CUST-13869,3362.09,Negotiation
2022-10-29,REP-268,CUST-16587,17733.47,Proposal
2022-09-17,REP-961,CUST-30907,82178.14,Negotiation
2022-07-17,REP-133,CUST-48980,44291.89,Negotiation
2022-12-20,REP-941,CUST-97792,56609.08,Proposal
2022-01-27,REP-483,CUST-19145,18863.71,Qualification
2022-09-16,REP-122,CUST-25426,54964.57,Closed Lost
2022-02-10,REP-547,CUST-86146,47707.7,Negotiation
2022-11-17,REP-783,CUST-44683,31460.61,Prospecting
2022-04-18,REP-299,CUST-64005,16983.66,Closed Won
2022-10-18,REP-984,CUST-36361,91287.78,Negotiation
2022-04-11,REP-872,CUST-82722,53761.02,Negotiation
2023-02-03,REP-271,CUST-32764,81406.6,Prospecting
2022-10-27,REP-815,CUST-88703,80255.64,Qualification
2022-01-22,REP-402,CUST-58776,97139.23,Closed Won
2023-04-23,REP-724,CUST-37472,85343.27,Negotiation
2023-03-12,REP-480,CUST-28240,99196.16,Qualification
2022-03-12,REP-210,CUST-83914,95095.67,Closed Won
2022-11-08,REP-795,CUST-84788,94451.0,Proposal
2023-03-29,REP-438,CUST-94959,74945.3,Qualification
2022-01-20,REP-844,CUST-50907,23287.27,Proposal
2022-05-28,REP-571,CUST-28546,5479.95,Qualification
2022-02-10,REP-561,CUST-15576,2361.51,Qualification
2022-11-06,REP-618,CUST-31897,9886.1,Qualification
2022-01-27,REP-466,CUST-63148,86370.9,Closed Won
2022-06-23,REP-287,CUST-97631,39039.42,Qualification
2022-04-30,REP-662,CUST-73408,36646.12,Closed Lost
2022-03-03,REP-847,CUST-39266,3069.29,Proposal
2023-03-19,REP-555,CUST-65110,12300.36,Closed Lost
2022-08-20,REP-791,CUST-35376,54037.41,Prospecting
2023-02-23,REP-860,CUST-26641,55202.89,Qualification
2022-11-13,REP-131,CUST-71545,80241.95,Prospecting
2022-11-04,REP-983,CUST-87407,79118.57,Closed Lost
2022-02-28,REP-854,CUST-58046,87346.88,Prospecting
2022-12-15,REP-276,CUST-65408,98196.99,Closed Lost
2022-01-31,REP-635,CUST-69390,66624.59,Prospecting
2023-03-20,REP-717,CUST-32500,94360.74,Proposal
2022-02-15,REP-430,CUST-61235,58115.21,Qualification
2022-07-09,REP-347,CUST-25172,25507.65,Qualification
2022-04-20,REP-718,CUST-57068,55300.37,Prospecting
2022-09-29,REP-500,CUST-69149,64386.07,Qualification
2022-02-28,REP-108,CUST-69279,26445.74,Closed Lost
2022-02-21,REP-625,CUST-25404,16054.82,Closed Lost
2022-01-23,REP-476,CUST-99205,58164.9,Closed Won
2022-07-01,REP-201,CUST-88710,51261.03,Negotiation
2022-11-05,REP-376,CUST-21805,64656.32,Negotiation
2022-04-05,REP-943,CUST-45738,93354.08,Proposal
2022-12-19,REP-581,CUST-83740,69478.48,Proposal
2022-02-05,REP-170,CUST-85976,27126.73,Negotiation
2022-09-28,REP-960,CUST-63236,90693.43,Prospecting
2022-03-22,REP-793,CUST-64490,64337.78,Closed Lost
2022-01-22,REP-421,CUST-34439,61201.54,Proposal
2023-02-09,REP-783,CUST-63641,32294.84,Closed Lost
2022-01-01,REP-296,CUST-37614,37372.56,Prospecting
2022-04-13,REP-281,CUST-96425,25607.78,Qualification
2022-07-12,REP-174,CUST-59700,94850.51,Closed Won
2022-09-16,REP-703,CUST-24350,7619.45,Negotiation
2022-08-29,REP-392,CUST-13244,97963.73,Qualification
2023-03-31,REP-127,CUST-30019,73806.23,Proposal
2023-03-19,REP-344,CUST-96283,29489.79,Closed Lost
2022-05-21,REP-530,CUST-28481,4474.86,Prospecting
2022-03-27,REP-848,CUST-51387,80197.47,Proposal
2022-12-28,REP-139,CUST-55765,18374.42,Negotiation
2022-06-09,REP-678,CUST-16966,84044.66,Closed Won
2023-04-29,REP-203,CUST-13513,94524.12,Qualification
2022-08-08,REP-856,CUST-35376,40855.24,Closed Lost
2023-04-04,REP-231,CUST-93597,69064.39,Closed Won
2022-08-17,REP-374,CUST-41310,51084.82,Proposal
2022-10-02,REP-617,CUST-92387,40019.67,Closed Lost
2023-03-21,REP-744,CUST-29179,60936.94,Qualification
2022-09-09,REP-613,CUST-54034,73625.71,Qualification
2022-08-07,REP-857,CUST-89279,99362.41,Proposal
2022-07-03,REP-795,CUST-12380,70949.76,Closed Lost
2022-05-22,REP-489,CUST-70105,86781.91,Closed Lost
2023-02-10,REP-244,CUST-56552,3721.87,Closed Won
2022-06-30,REP-268,CUST-34619,14795.38,Qualification
2022-06-18,REP-823,CUST-52073,85532.26,Closed Lost
2022-03-07,REP-281,CUST-99206,74729.42,Negotiation
2022-09-06,REP-590,CUST-46790,89763.52,Qualification
2022-05-21,REP-843,CUST-27941,47887.96,Closed Lost
2022-06-09,REP-558,CUST-53285,18799.02,Prospecting
2022-03-18,REP-173,CUST-73768,24035.2,Qualification
2022-10-07,REP-936,CUST-89352,72930.71,Prospecting
2022-09-05,REP-762,CUST-16609,98593.24,Closed Lost
2022-08-15,REP-685,CUST-72687,76686.47,Closed Won
2022-01-09,REP-717,CUST-60001,85697.78,Closed Lost
2022-05-09,REP-164,CUST-60936,71852.01,Qualification
2022-12-30,REP-631,CUST-73016,25812.84,Closed Lost
2022-07-20,REP-776,CUST-29555,79338.97,Negotiation
2022-08-11,REP-831,CUST-60281,64646.74,Closed Lost
2022-08-14,REP-593,CUST-67801,57043.3,Qualification
2022-08-23,REP-430,CUST-50770,9953.49,Closed Lost
2022-10-16,REP-957,CUST-53853,74891.4,Proposal
2022-05-21,REP-241,CUST-99695,11346.53,Qualification
2022-10-03,REP-727,CUST-97374,21148.45,Closed Lost
2022-05-19,REP-613,CUST-95091,56538.4,Closed Won
2022-01-20,REP-896,CUST-26200,17958.3,Closed Lost
2022-07-20,REP-352,CUST-10825,52208.15,Closed Lost
2022-02-08,REP-766,CUST-98371,95545.56,Proposal
2022-02-02,REP-770,CUST-87105,84859.43,Proposal
2023-03-01,REP-993,CUST-90566,22761.24,Proposal
2023-04-23,REP-579,CUST-90238,29481.98,Closed Won
2022-07-12,REP-794,CUST-33231,30284.22,Closed Won
2023-01-16,REP-944,CUST-45602,71186.74,Closed Won
2023-04-29,REP-369,CUST-62881,42386.75,Negotiation
2022-10-06,REP-938,CUST-84147,93309.15,Negotiation
2022-07-12,REP-280,CUST-72325,24465.97,Negotiation
2022-06-01,REP-704,CUST-42822,78267.18,Qualification
2022-06-25,REP-890,CUST-20148,44837.44,Closed Won
2022-05-12,REP-108,CUST-81567,76832.09,Negotiation
2023-03-25,REP-864,CUST-52808,23897.33,Closed Lost
2022-03-16,REP-697,CUST-55914,62053.59,Prospecting
2022-10-02,REP-396,CUST-76758,35458.92,Prospecting
2023-03-25,REP-433,CUST-88863,6206.71,Closed Lost
2023-03-13,REP-145,CUST-75610,78541.25,Negotiation
2022-08-30,REP-835,CUST-37668,29147.04,Closed Lost
2022-08-16,REP-654,CUST-56988,45566.79,Closed Won
2022-09-03,REP-860,CUST-15207,64277.22,Closed Won
2023-02-12,REP-885,CUST-74679,93868.03,Prospecting
2022-12-06,REP-669,CUST-99320,91723.64,Prospecting
2023-02-27,REP-757,CUST-83412,46013.88,Closed Lost
2022-10-12,REP-721,CUST-83321,68510.21,Closed Lost
2022-08-02,REP-958,CUST-62330,81189.27,Negotiation
2022-09-27,REP-970,CUST-10946,44556.64,Prospecting
2023-03-01,REP-763,CUST-35098,83420.16,Negotiation
2022-10-23,REP-554,CUST-23625,57913.35,Qualification
2022-03-03,REP-564,CUST-53517,68891.97,Closed Won
2022-10-13,REP-883,CUST-33455,33384.08,Closed Lost
2022-04-06,REP-162,CUST-54256,56598.48,Negotiation
2022-06-26,REP-101,CUST-82404,58202.33,Qualification
2022-11-19,REP-293,CUST-69605,94581.27,Negotiation
2022-12-04,REP-810,CUST-44396,15252.33,Prospecting
2023-03-13,REP-370,CUST-92265,98001.42,Proposal
2022-07-11,REP-372,CUST-55276,90865.52,Closed Lost
2022-11-10,REP-215,CUST-85950,46389.19,Closed Won
2022-12-07,REP-848,CUST-34071,73536.15,Closed Won
2022-11-12,REP-836,CUST-86966,63451.4,Prospecting
2022-04-29,REP-848,CUST-81083,82881.92,Closed Won
2023-04-17,REP-569,CUST-73752,82496.96,Proposal
2023-02-12,REP-913,CUST-55189,46129.92,Proposal
2022-11-27,REP-627,CUST-43205,13879.68,Closed Lost
2022-05-16,REP-304,CUST-44831,95495.3,Negotiation
2022-03-30,REP-774,CUST-94701,30808.82,Qualification
2023-02-20,REP-969,CUST-46169,20544.44,Proposal
2023-01-13,REP-166,CUST-62872,57390.14,Proposal
2022-08-04,REP-955,CUST-74604,77163.5,Prospecting
2022-04-08,REP-321,CUST-89431,4428.99,Closed Lost
